timestamp_etw,src_type,C_relevant,C_minimal,timestamp_sys,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,timestamp_ns,userstackbase,userstacklimit,win32startaddr,defaultbase,imagebase,imagechecksum,imagesize,timedatestamp,cycletime,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,desiredaccess,returncode,connid,daddr,dport,mss,rcvwin,rcvwinscale,sackopt,saddr,seqnum,size,sndwinscale,sport,tsopt,wsopt,createtime,flags,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,sessionid,baseaddress,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,lastprotectionmask,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,protectionmask,regionsize,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,allocationtype,viewsize,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,linksourcename,linktargetname,devicename,devicenamelength,drivername,drivernamelength
"2025-12-15 10:49:37.9849652Z","ETW","0","0","2025-12-15 10:49:37.9849652Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  724 lsass.exe",9028,,," 3172 cyserver.exe",4828,,,,,,,,,,,,,,,,,,1765795777984965200,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:37.9850495Z","ETW","0","0","2025-12-15 10:49:37.9850495Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  724 lsass.exe",9028,,," 3172 cyserver.exe",4828,,,,,,,,,,,,,,,,,,1765795777985049500,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:37.9857103Z","ETW","0","0","2025-12-15 10:49:37.9857103Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  724 lsass.exe",9028,,," 3172 cyserver.exe",4828,,,,,,,,,,,,,,,,,,1765795777985710300,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:37.9857811Z","ETW","0","0","2025-12-15 10:49:37.9857811Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  724 lsass.exe",9028,,," 3172 cyserver.exe",4828,,,,,,,,,,,,,,,,,,1765795777985781100,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:37.9860661Z","ETW","1","0","2025-12-15 10:49:37.9860661Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 3172 cyserver.exe",4828,,," 3172 cyserver.exe",,,"C:\Windows\System32\OnDemandConnRouteHelper.dll",,,,,,,,,,,,,,,,1765795777986066100,,,,140725119746048,140725119746048,120646,94208,4100993161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:37.9864105Z","ETW","1","0","2025-12-15 10:49:37.9864105Z","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info "," 3172 cyserver.exe",4828,,," 3172 cyserver.exe",,,"C:\Windows\System32\OnDemandConnRouteHelper.dll",,,,,,,,,,,,,,,,1765795777986410500,,,,140725119746048,140725119746048,120646,94208,4100993161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:37.9878628Z","ETW","0","0","2025-12-15 10:49:37.9878628Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1524 svchost.exe",2664,,," 3172 cyserver.exe",4828,,,,,,,,,,,,,,,,,,1765795777987862800,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:37.9878671Z","ETW","0","0","2025-12-15 10:49:37.9878671Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1524 svchost.exe",2664,,," 3172 cyserver.exe",4828,,,,,,,,,,,,,,,,,,1765795777987867100,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:37.9880112Z","ETW","0","0","2025-12-15 10:49:37.9880112Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1524 svchost.exe",2664,,," 3172 cyserver.exe",4828,,,,,,,,,,,,,,,,,,1765795777988011200,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:37.9880143Z","ETW","0","0","2025-12-15 10:49:37.9880143Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1524 svchost.exe",2664,,," 3172 cyserver.exe",4828,,,,,,,,,,,,,,,,,,1765795777988014300,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:37.9881129Z","ETW","0","0","2025-12-15 10:49:37.9881129Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1524 svchost.exe",2664,,," 3172 cyserver.exe",4828,,,,,,,,,,,,,,,,,,1765795777988112900,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:37.9881158Z","ETW","0","0","2025-12-15 10:49:37.9881158Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1524 svchost.exe",2664,,," 3172 cyserver.exe",4828,,,,,,,,,,,,,,,,,,1765795777988115800,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:37.9891591Z","ETW","0","0","2025-12-15 10:49:37.9891591Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 2140 svchost.exe",4460,,," 2524 svchost.exe",6652,,,,,,,,,,,,,,,,,,1765795777989159100,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:37.9891755Z","ETW","0","0","2025-12-15 10:49:37.9891755Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 2140 svchost.exe",4460,,," 2524 svchost.exe",6652,,,,,,,,,,,,,,,,,,1765795777989175500,,,,,,,,,,,,,,,,,2048,3221225637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:37.9899885Z","ETW","0","0","2025-12-15 10:49:37.9899885Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1012 svchost.exe",6636,,," 3172 cyserver.exe",4828,,,,,,,,,,,,,,,,,,1765795777989988500,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:37.9900332Z","ETW","0","0","2025-12-15 10:49:37.9900332Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1012 svchost.exe",6636,,," 3172 cyserver.exe",,,,,,,,,,,,,,,,,,,1765795777990033200,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:37.9901884Z","ETW","0","0","2025-12-15 10:49:37.9901884Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  464 svchost.exe",8680,,," 3172 cyserver.exe",4828,,,,,,,,,,,,,,,,,,1765795777990188400,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:37.9902064Z","ETW","0","0","2025-12-15 10:49:37.9902064Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  464 svchost.exe",8680,,," 3172 cyserver.exe",4828,,,,,,,,,,,,,,,,,,1765795777990206400,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:37.9902454Z","ETW","0","0","2025-12-15 10:49:37.9902454Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","  464 svchost.exe",8680,,," 3172 cyserver.exe",,,,,,,,,,,,,,,,,,,1765795777990245400,,,,,,,,,,,,,,,,,4096,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:37.9903680Z","ETW","0","0","2025-12-15 10:49:37.9903680Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  464 svchost.exe",4104,,," 3172 cyserver.exe",4828,,,,,,,,,,,,,,,,,,1765795777990368000,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:37.9903783Z","ETW","0","0","2025-12-15 10:49:37.9903783Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  464 svchost.exe",4104,,," 3172 cyserver.exe",4828,,,,,,,,,,,,,,,,,,1765795777990378300,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:37.9904081Z","ETW","0","0","2025-12-15 10:49:37.9904081Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","  464 svchost.exe",4104,,," 3172 cyserver.exe",,,,,,,,,,,,,,,,,,,1765795777990408100,,,,,,,,,,,,,,,,,4096,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:37.9904596Z","ETW","0","0","2025-12-15 10:49:37.9904596Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  464 svchost.exe",4104,,," 3172 cyserver.exe",4828,,,,,,,,,,,,,,,,,,1765795777990459600,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:37.9904696Z","ETW","0","0","2025-12-15 10:49:37.9904696Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  464 svchost.exe",4104,,," 3172 cyserver.exe",4828,,,,,,,,,,,,,,,,,,1765795777990469600,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:37.9904962Z","ETW","0","0","2025-12-15 10:49:37.9904962Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","  464 svchost.exe",4104,,," 3172 cyserver.exe",,,,,,,,,,,,,,,,,,,1765795777990496200,,,,,,,,,,,,,,,,,4096,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:37.9905448Z","ETW","0","0","2025-12-15 10:49:37.9905448Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  464 svchost.exe",4104,,," 3172 cyserver.exe",4828,,,,,,,,,,,,,,,,,,1765795777990544800,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:37.9905542Z","ETW","0","0","2025-12-15 10:49:37.9905542Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  464 svchost.exe",4104,,," 3172 cyserver.exe",4828,,,,,,,,,,,,,,,,,,1765795777990554200,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:37.9905857Z","ETW","0","0","2025-12-15 10:49:37.9905857Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","  464 svchost.exe",4104,,," 3172 cyserver.exe",,,,,,,,,,,,,,,,,,,1765795777990585700,,,,,,,,,,,,,,,,,4096,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:37.9978267Z","ETW","0","0","2025-12-15 10:49:37.9978267Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 2140 svchost.exe",4460,,," 3172 cyserver.exe",4248,,,,,,,,,,,,,,,,,,1765795777997826700,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:37.9978483Z","ETW","0","0","2025-12-15 10:49:37.9978483Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 2140 svchost.exe",4460,,," 3172 cyserver.exe",4248,,,,,,,,,,,,,,,,,,1765795777997848300,,,,,,,,,,,,,,,,,2048,3221225637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:38.0030810Z","ETW","1","1","2025-12-15 10:49:38.0030810Z","Microsoft-Windows-Kernel-Network",12,"KERNEL_NETWORK_TASK_TCPIP Connection attempted. ","    0 [System Process]",0,," 3172 cyserver.exe",,,,,,,,,,,,,,,,,,,,1765795778003081000,,,,,,,,,,,,,,,,,,,0,4206138658,47873,1412,262632,8,1,275453356,0,0,8,21206,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:38.0718675Z","ETW","0","0","2025-12-15 10:49:38.0718675Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",2840,,," 3844 explorer.exe",7172,,,,,,,,,,,,,,,,,,1765795778071867500,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:38.0718808Z","ETW","0","0","2025-12-15 10:49:38.0718808Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",2840,,," 3844 explorer.exe",7172,,,,,,,,,,,,,,,,,,1765795778071880800,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:38.0771709Z","ETW","0","0","2025-12-15 10:49:38.0771709Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",2840,,," 3844 explorer.exe",4252,,,,,,,,,,,,,,,,,,1765795778077170900,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:38.0771796Z","ETW","0","0","2025-12-15 10:49:38.0771796Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",2840,,," 3844 explorer.exe",4252,,,,,,,,,,,,,,,,,,1765795778077179600,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:38.0789647Z","ETW","0","0","2025-12-15 10:49:38.0789647Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",2840,,," 3844 explorer.exe",4252,,,,,,,,,,,,,,,,,,1765795778078964700,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:38.0789720Z","ETW","0","0","2025-12-15 10:49:38.0789720Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",2840,,," 3844 explorer.exe",4252,,,,,,,,,,,,,,,,,,1765795778078972000,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:38.2253716Z","ETW","1","1","2025-12-15 10:49:38.2253716Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3172 cyserver.exe",4828,,,,,,"C:\ProgramData\Cyvera\Prevention\40274433-5786-4823-bca3-09772624721f\reported",,,,,,,,,,,,,,,,1765795778225371600,,,,,,,,,,128,84017248,18446676481456894240,18446676481309305608,4828,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:38.2253760Z","ETW","1","1","2025-12-15 10:49:38.2253760Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3172 cyserver.exe",4828,,,,,,"C:\ProgramData\Cyvera\Prevention\40274433-5786-4823-bca3-09772624721f\reported",,,,,,,,,,,,,,,,1765795778225376000,,,,,,,,,,,,,,,,18446631937227428208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:38.2282113Z","ETW","1","0","2025-12-15 10:49:38.2282113Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 3172 cyserver.exe",4828,,," 3172 cyserver.exe",,,"C:\Windows\System32\OnDemandConnRouteHelper.dll",,,,,,,,,,,,,,,,1765795778228211300,,,,140725119746048,140725119746048,120646,94208,4100993161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:38.2285115Z","ETW","1","0","2025-12-15 10:49:38.2285115Z","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info "," 3172 cyserver.exe",4828,,," 3172 cyserver.exe",,,"C:\Windows\System32\OnDemandConnRouteHelper.dll",,,,,,,,,,,,,,,,1765795778228511500,,,,140725119746048,140725119746048,120646,94208,4100993161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:38.2301340Z","ETW","0","0","2025-12-15 10:49:38.2301340Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1524 svchost.exe",2664,,," 3172 cyserver.exe",4828,,,,,,,,,,,,,,,,,,1765795778230134000,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:38.2301503Z","ETW","0","0","2025-12-15 10:49:38.2301503Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1524 svchost.exe",2664,,," 3172 cyserver.exe",4828,,,,,,,,,,,,,,,,,,1765795778230150300,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:38.2303019Z","ETW","0","0","2025-12-15 10:49:38.2303019Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1524 svchost.exe",2664,,," 3172 cyserver.exe",4828,,,,,,,,,,,,,,,,,,1765795778230301900,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:38.2303123Z","ETW","0","0","2025-12-15 10:49:38.2303123Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1524 svchost.exe",2664,,," 3172 cyserver.exe",4828,,,,,,,,,,,,,,,,,,1765795778230312300,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:38.2304059Z","ETW","0","0","2025-12-15 10:49:38.2304059Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1524 svchost.exe",2664,,," 3172 cyserver.exe",4828,,,,,,,,,,,,,,,,,,1765795778230405900,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:38.2304147Z","ETW","0","0","2025-12-15 10:49:38.2304147Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1524 svchost.exe",2664,,," 3172 cyserver.exe",4828,,,,,,,,,,,,,,,,,,1765795778230414700,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:38.2311011Z","ETW","0","0","2025-12-15 10:49:38.2311011Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1524 svchost.exe",2664,,," 3172 cyserver.exe",4828,,,,,,,,,,,,,,,,,,1765795778231101100,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:38.2311134Z","ETW","0","0","2025-12-15 10:49:38.2311134Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1524 svchost.exe",2664,,," 3172 cyserver.exe",4828,,,,,,,,,,,,,,,,,,1765795778231113400,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:38.2312418Z","ETW","0","0","2025-12-15 10:49:38.2312418Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1524 svchost.exe",2664,,," 3172 cyserver.exe",4828,,,,,,,,,,,,,,,,,,1765795778231241800,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:38.2312500Z","ETW","0","0","2025-12-15 10:49:38.2312500Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1524 svchost.exe",2664,,," 3172 cyserver.exe",4828,,,,,,,,,,,,,,,,,,1765795778231250000,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:38.2313392Z","ETW","0","0","2025-12-15 10:49:38.2313392Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1524 svchost.exe",2664,,," 3172 cyserver.exe",4828,,,,,,,,,,,,,,,,,,1765795778231339200,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:38.2313473Z","ETW","0","0","2025-12-15 10:49:38.2313473Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1524 svchost.exe",2664,,," 3172 cyserver.exe",4828,,,,,,,,,,,,,,,,,,1765795778231347300,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:38.2317697Z","ETW","0","0","2025-12-15 10:49:38.2317697Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  724 lsass.exe",9028,,," 3172 cyserver.exe",4828,,,,,,,,,,,,,,,,,,1765795778231769700,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:38.2318692Z","ETW","0","0","2025-12-15 10:49:38.2318692Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  724 lsass.exe",9028,,," 3172 cyserver.exe",4828,,,,,,,,,,,,,,,,,,1765795778231869200,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:38.2326605Z","ETW","0","0","2025-12-15 10:49:38.2326605Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  724 lsass.exe",9028,,," 3172 cyserver.exe",4828,,,,,,,,,,,,,,,,,,1765795778232660500,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
