timestamp_etw,src_type,C_relevant,C_minimal,timestamp_sys,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,defaultbase,imagebase,imagechecksum,imagesize,timedatestamp,timestamp_ns,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,cycletime,as version,av version,engine version,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,desiredaccess,returncode,id,process,reason,threadtime,action,key,vault,biggestoffsetwritten,creationtime,firstoffsetwritten,lastoffsetwritten,numberofwrites,smallestoffsetwritten,totalsizeofappends,totalsizeofwrites,attrid,attrseq,attrsubset,featureid,ismultiprocdetection,ismultiprocmatch,matchedthreatsnumber,data,startstop,deltacpu,deltawall,connid,daddr,dport,saddr,seqnum,size,sport,mss,rcvwin,rcvwinscale,sackopt,sndwinscale,tsopt,wsopt,classification,eventtype,fileid,fileusn,info,scansource,engineid,flags,flags2high,flags2low,oldflags,oldflags2high,oldflags2low,source,integritylevel,imagepath,processcontextid,accessmask,washardened,createtime,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,allocationtype,baseaddress,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,protectionmask,regionsize,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,eventid,featuretype,keypath,newvalue,oldvalue,usermode,valuename,operationstatus,targetthreadcreatetime,targetthreadid,bytescopied,vavadallocationbase,vavadallocationprotect,vavadcommitsize,vavadmmfname,vavadqueryresult,vavadregionsize,vavadregiontype,first resource path,first resource type,resource count,scan source,type,startqpc,channel,count,terminationtime,apcargument1,apcargument1vadallocationbase,apcargument1vadallocationprotect,apcargument1vadcommitsize,apcargument1vadmmfname,apcargument1vadqueryresult,apcargument1vadregionsize,apcargument1vadregiontype,apcargument2,apcargument3,apcroutine,apcroutinevadallocationbase,apcroutinevadallocationprotect,apcroutinevadcommitsize,apcroutinevadmmfname,apcroutinevadqueryresult,apcroutinevadregionsize,apcroutinevadregiontype,realeventtime,targetthreadalertable,oldfilename,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes
"2025-11-30 13:13:59.7260161Z","ETW","0","0","2025-11-30 13:13:59.7260161Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1032 VBoxService.exe",2064,,," 5032 copilot-language-server.exe",,,,,,,,,,,,,,,,,,1764508439726016100,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-30 13:13:59.7260191Z","ETW","0","0","2025-11-30 13:13:59.7260191Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1032 VBoxService.exe",2064,,," 8100 conhost.exe",,,,,,,,,,,,,,,,,,1764508439726019100,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-30 13:13:59.7260221Z","ETW","0","0","2025-11-30 13:13:59.7260221Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1032 VBoxService.exe",2064,,," 8100 conhost.exe",,,,,,,,,,,,,,,,,,1764508439726022100,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-30 13:13:59.7260335Z","ETW","0","0","2025-11-30 13:13:59.7260335Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1032 VBoxService.exe",2064,,," 8100 conhost.exe",,,,,,,,,,,,,,,,,,1764508439726033600,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-30 13:13:59.7260364Z","ETW","0","0","2025-11-30 13:13:59.7260364Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1032 VBoxService.exe",2064,,," 2268 ServiceHub.TestWindowStoreHost.exe",,,,,,,,,,,,,,,,,,1764508439726036400,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-30 13:13:59.7260391Z","ETW","0","0","2025-11-30 13:13:59.7260391Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1032 VBoxService.exe",2064,,," 2268 ServiceHub.TestWindowStoreHost.exe",,,,,,,,,,,,,,,,,,1764508439726039100,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-30 13:13:59.7260416Z","ETW","0","0","2025-11-30 13:13:59.7260416Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1032 VBoxService.exe",2064,,," 2268 ServiceHub.TestWindowStoreHost.exe",,,,,,,,,,,,,,,,,,1764508439726041600,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-30 13:13:59.7260439Z","ETW","0","0","2025-11-30 13:13:59.7260439Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1032 VBoxService.exe",2064,,," 8680 SecHealthUI.exe",,,,,,,,,,,,,,,,,,1764508439726043900,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-30 13:13:59.7260470Z","ETW","0","0","2025-11-30 13:13:59.7260470Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1032 VBoxService.exe",2064,,," 8680 SecHealthUI.exe",,,,,,,,,,,,,,,,,,1764508439726047000,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-30 13:13:59.7260495Z","ETW","0","0","2025-11-30 13:13:59.7260495Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1032 VBoxService.exe",2064,,," 8680 SecHealthUI.exe",,,,,,,,,,,,,,,,,,1764508439726049500,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-30 13:13:59.7260529Z","ETW","0","0","2025-11-30 13:13:59.7260529Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1032 VBoxService.exe",2064,,," 6772 SecurityHealthHost.exe",,,,,,,,,,,,,,,,,,1764508439726052900,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-30 13:13:59.7260555Z","ETW","0","0","2025-11-30 13:13:59.7260555Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1032 VBoxService.exe",2064,,," 6772 SecurityHealthHost.exe",,,,,,,,,,,,,,,,,,1764508439726055500,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-30 13:13:59.7260578Z","ETW","0","0","2025-11-30 13:13:59.7260578Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1032 VBoxService.exe",2064,,," 6772 SecurityHealthHost.exe",,,,,,,,,,,,,,,,,,1764508439726057800,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-30 13:13:59.7260607Z","ETW","0","0","2025-11-30 13:13:59.7260607Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1032 VBoxService.exe",2064,,,"12308 SecurityHealthHost.exe",,,,,,,,,,,,,,,,,,1764508439726060800,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-30 13:13:59.7260638Z","ETW","0","0","2025-11-30 13:13:59.7260638Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1032 VBoxService.exe",2064,,,"12308 SecurityHealthHost.exe",,,,,,,,,,,,,,,,,,1764508439726063800,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-30 13:13:59.7260662Z","ETW","0","0","2025-11-30 13:13:59.7260662Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1032 VBoxService.exe",2064,,,"12308 SecurityHealthHost.exe",,,,,,,,,,,,,,,,,,1764508439726066200,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-30 13:13:59.7260688Z","ETW","0","0","2025-11-30 13:13:59.7260688Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1032 VBoxService.exe",2064,,,"10876 svchost.exe",,,,,,,,,,,,,,,,,,1764508439726068800,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-30 13:13:59.7260717Z","ETW","0","0","2025-11-30 13:13:59.7260717Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1032 VBoxService.exe",2064,,,"10876 svchost.exe",,,,,,,,,,,,,,,,,,1764508439726071700,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-30 13:13:59.7260742Z","ETW","0","0","2025-11-30 13:13:59.7260742Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1032 VBoxService.exe",2064,,,"10876 svchost.exe",,,,,,,,,,,,,,,,,,1764508439726074300,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-30 13:13:59.7260768Z","ETW","0","0","2025-11-30 13:13:59.7260768Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1032 VBoxService.exe",2064,,,"11620 svchost.exe",,,,,,,,,,,,,,,,,,1764508439726076800,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-30 13:13:59.7260804Z","ETW","0","0","2025-11-30 13:13:59.7260804Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1032 VBoxService.exe",2064,,,"11620 svchost.exe",,,,,,,,,,,,,,,,,,1764508439726080400,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-30 13:13:59.7260835Z","ETW","0","0","2025-11-30 13:13:59.7260835Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1032 VBoxService.exe",2064,,,"11620 svchost.exe",,,,,,,,,,,,,,,,,,1764508439726083500,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-30 13:13:59.7260928Z","ETW","0","0","2025-11-30 13:13:59.7260928Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1032 VBoxService.exe",2064,,,"12724 svchost.exe",,,,,,,,,,,,,,,,,,1764508439726092800,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-30 13:13:59.7260960Z","ETW","0","0","2025-11-30 13:13:59.7260960Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1032 VBoxService.exe",2064,,,"12724 svchost.exe",,,,,,,,,,,,,,,,,,1764508439726096000,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-30 13:13:59.7260986Z","ETW","0","0","2025-11-30 13:13:59.7260986Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1032 VBoxService.exe",2064,,,"12724 svchost.exe",,,,,,,,,,,,,,,,,,1764508439726098600,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-30 13:13:59.7261009Z","ETW","0","0","2025-11-30 13:13:59.7261009Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1032 VBoxService.exe",2064,,," 6784 svchost.exe",,,,,,,,,,,,,,,,,,1764508439726100900,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-30 13:13:59.7261038Z","ETW","0","0","2025-11-30 13:13:59.7261038Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1032 VBoxService.exe",2064,,," 6784 svchost.exe",,,,,,,,,,,,,,,,,,1764508439726103800,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-30 13:13:59.7261061Z","ETW","0","0","2025-11-30 13:13:59.7261061Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1032 VBoxService.exe",2064,,," 6784 svchost.exe",,,,,,,,,,,,,,,,,,1764508439726106100,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-30 13:13:59.7261085Z","ETW","0","0","2025-11-30 13:13:59.7261085Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1032 VBoxService.exe",2064,,,"11068 powershell.exe",,,,,,,,,,,,,,,,,,1764508439726108500,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-30 13:13:59.7261113Z","ETW","0","0","2025-11-30 13:13:59.7261113Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1032 VBoxService.exe",2064,,,"11068 powershell.exe",,,,,,,,,,,,,,,,,,1764508439726111300,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-30 13:13:59.7261136Z","ETW","0","0","2025-11-30 13:13:59.7261136Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1032 VBoxService.exe",2064,,,"11068 powershell.exe",,,,,,,,,,,,,,,,,,1764508439726113600,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-30 13:13:59.7261160Z","ETW","0","0","2025-11-30 13:13:59.7261160Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1032 VBoxService.exe",2064,,,"11648 conhost.exe",,,,,,,,,,,,,,,,,,1764508439726116000,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-30 13:13:59.7261185Z","ETW","0","0","2025-11-30 13:13:59.7261185Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1032 VBoxService.exe",2064,,,"11648 conhost.exe",,,,,,,,,,,,,,,,,,1764508439726118500,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-30 13:13:59.7261208Z","ETW","0","0","2025-11-30 13:13:59.7261208Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1032 VBoxService.exe",2064,,,"11648 conhost.exe",,,,,,,,,,,,,,,,,,1764508439726120800,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-30 13:13:59.7261235Z","ETW","0","0","2025-11-30 13:13:59.7261235Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1032 VBoxService.exe",2064,,,"13792 mmc.exe",,,,,,,,,,,,,,,,,,1764508439726123500,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-30 13:13:59.7261262Z","ETW","0","0","2025-11-30 13:13:59.7261262Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1032 VBoxService.exe",2064,,,"13792 mmc.exe",,,,,,,,,,,,,,,,,,1764508439726126200,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-30 13:13:59.7261286Z","ETW","0","0","2025-11-30 13:13:59.7261286Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1032 VBoxService.exe",2064,,,"13792 mmc.exe",,,,,,,,,,,,,,,,,,1764508439726128600,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-30 13:13:59.7261307Z","ETW","0","0","2025-11-30 13:13:59.7261307Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1032 VBoxService.exe",2064,,," 8624 notepad++.exe",,,,,,,,,,,,,,,,,,1764508439726130700,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-30 13:13:59.7261335Z","ETW","0","0","2025-11-30 13:13:59.7261335Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1032 VBoxService.exe",2064,,," 8624 notepad++.exe",,,,,,,,,,,,,,,,,,1764508439726133500,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
